time,true_x,true_y,true_z,trained_x,trained_y,trained_z
1.27,-7.213785046773458,-6.838534214004964,26.00103717389383,-7.222817265271885,-6.815218695937222,26.054844299240873
1.28,-7.181950266548501,-6.920705547651659,25.80526285666956,-7.187801927699606,-6.893299900367684,25.857131923942223
1.29,-7.161563514877957,-7.015148737408439,25.61912476007129,-7.164124394565716,-6.983771340903468,25.66857393956974
1.3,-7.1526707796325075,-7.121191047128615,25.44396589022202,-7.151852954707038,-7.0859748515546315,25.490515963946777
1.31,-7.155248722438511,-7.238139486951761,25.281075417238846,-7.150986062459309,-7.199233194993107,25.32425022735952
1.32,-7.169209086914872,-7.365275401375355,25.131691556225153,-7.161456907947639,-7.322845403136997,25.17101878036478
1.33,-7.194402089908097,-7.501847178999519,24.997003013479343,-7.183137114436613,-7.456080191863844,25.032015452448487
1.34,-7.230618736194837,-7.647061407660101,24.87814871332296,-7.215839257493386,-7.598167656978384,24.908386054616173
1.35,-7.2775919936238225,-7.800072829064214,24.776215520074416,-7.259318404388327,-7.748289742109566,24.801226808899557
1.36,-7.334996855156154,-7.959973534239129,24.692233745935397,-7.3132724764639825,-7.90556979106386,24.71158057817136
1.37,-7.40244936389907,-8.125781829703914,24.62717024964924,-7.377341575616133,-8.06906162825506,24.640430809666103
1.3800000000000001,-7.47950467076393,-8.296431261577526,24.58191895259121,-7.451106382381695,-8.237738646696977,24.588692992190225
1.3900000000000001,-7.565654248227826,-8.470760308237903,24.557288628728585,-7.534085612634966,-8.410483342434992,24.557203433729807
1.4000000000000001,-7.660322461075104,-8.647503346999835,24.55398791750873,-7.625732821208493,-8.586077900028226,24.546705316849987
1.41,-7.762862679856412,-8.82528352151998,24.572607553914306,-7.725432693708594,-8.763196459250922,24.557832033153158
1.42,-7.872553193310028,-9.00260819898146,24.61359993312588,-7.832497002263601,-8.94039960211876,24.59108773878425
1.43,-7.988593274634867,-9.17786784247813,24.677256249376494,-7.946160644426397,-9.116131987928584,24.64682550996911
1.44,-8.110099693987099,-9.349338970944872,24.76368176169845,-8.0655779552877,-9.288723689746785,24.72522331388863
1.45,-8.236103995076844,-9.515191965802934,24.872769287818432,-8.189819699660244,-9.456396096227834,24.826258210367016
1.46,-8.365551217120672,-9.673504663047467,25.004172696706686,-8.317871235336582,-9.617273165256739,24.949679924896735
1.47,-8.497300128024483,-9.822282025601096,25.15728020329491,-8.44863210280961,-9.769398531031356,25.094984131159254
1.48,-8.630125783300459,-9.959482728867327,25.33118987445346,-8.580917657347646,-9.910759236475661,25.261387081787607
1.49,-8.762724620685532,-10.083052416847323,25.524688279195196,-8.71346310466889,-10.039316065475633,25.44780302999121
1.5,-8.893722635916253,-10.19096441393608,25.73623362764296,-8.84493034884613,-10.153040970920147,25.65282542852775
1.51,-9.021686881012673,-10.281265670909168,25.963946569526367,-8.973918094536904,-10.249960773471924,25.87471457518895
1.52,-9.145140578835953,-10.352129189674809,26.205608398912037,-9.098975356273591,-10.328206546528367,26.111392649564436
1.53,-9.262581965736402,-10.401909825990957,26.45866993618602,-9.218618766949236,-10.386068057194835,26.360448324340226
1.54,-9.372506751963135,-10.42920179411997,26.720272078323507,-9.331353233991964,-10.422049435521071,26.61915247639959
1.55,-9.473433922756524,-10.432895879998451,26.987278585133858,-9.435696291431556,-10.43492688804469,26.88448575591786
1.56,-9.563934379457697,-10.412232803289697,27.25632207895422,-9.530205378189653,-10.42380328834538,27.153179104310134
1.57,-9.642661617468903,-10.366850111913672,27.523862267722794,-9.613507470305667,-10.388157114431893,27.42176704916342
1.58,-9.708383521925851,-10.296819288386944,27.786255629348247,-9.684330197284144,-10.327883732555048,27.686652439636827
1.59,-9.760014069843972,-10.202670167473034,28.039834289379247,-9.741533355263536,-10.243324655516815,27.944181698718182
1.6,-9.796643625637541,-10.085400260447116,28.28099119868613,-9.784139602286146,-10.135283095860514,28.190727351894722
1.61,-9.817566452471205,-9.946467320304913,28.506268064054975,-9.811362943376238,-10.005023469278562,28.422774746068033
1.62,-9.822304023886648,-9.787764437712111,28.71244182398973,-9.82263359018891,-9.854253737553224,28.637009230716803
1.6300000000000001,-9.810622886190021,-9.61157821708804,28.89660536958666,-9.817618027114303,-9.685090863373649,28.830399202106825
1.6400000000000001,-9.782546200790835,-9.42053150091564,29.056239061903522,-9.796233075376458,-9.50001007353888,29.000271404411063
1.6500000000000001,-9.738357994168283,-9.21751320298266,29.189268709720658,-9.758653135872379,-9.30178039665989,29.144374277505733
1.6600000000000001,-9.678599861694197,-9.005598865716365,29.29410760422338,-9.705310055894731,-9.09338932568296,29.260926516506917
1.67,-9.604060157123948,-8.787966054099355,29.369680968631215,-9.636885512876395,-8.877960845387602,29.348648542268023
1.68,-9.515756059324692,-8.56780891534018,29.415432104196345,-9.554296169841084,-8.658670712884751,29.406775923819776
1.69,-9.414909384756404,-8.348256244891616,29.4313109879582,-9.45867225109633,-8.438663512182536,29.43505494190697
1.7,-9.30291715698088,-8.132296759217784,29.417746848921148,-9.351330525465622,-8.220975387460568,29.433721530643805
1.71,-9.181318547930555,-7.922715296456586,29.375607662077662,-9.233742936832714,-8.008465897587502,29.403465790374323
1.72,-9.051759198672192,-7.72204081568319,29.306148966602827,-9.107502271183032,-7.803761550303124,29.345384986670357
1.73,-8.915954882184373,-7.532509166081762,29.21095620192239,-8.974286444274867,-7.609212877069198,29.26092849574253
1.74,-8.775655674401591,-7.356039577141257,29.091883493916477,-8.835822661860314,-7.426865116809122,29.151837810801982
1.75,-8.63261198797094,-7.194224903328812,28.950992272882335,-8.693852906666859,-7.258442898572934,29.020085199893533
1.76,-8.488543507507258,-7.04833406611799,28.790492397126474,-8.550101882913156,-7.105347620703781,28.867813834742233
1.77,-8.345111836669762,-6.919324926774783,28.61268795092254,-8.406248331639588,-6.968665958711465,28.69728174772275
1.78,-8.203897390154262,-6.8078654232223625,28.41992926567013,-8.263900283383059,-6.849187412076048,28.510811443611846
1.79,-8.066380804177,-6.714360720305669,28.21457208804871,-8.124574707535135,-6.747428789789181,28.310746320554884
1.8,-7.933928901322741,-6.63898417569391,27.99894427525689,-7.989681646818944,-6.663663379002449,28.099414488692883
1.81,-7.807785039861922,-6.581710097688476,27.77531992870379,-7.860512774005038,-6.597952750201723,27.87910009261375
1.82,-7.689063512759288,-6.542346543096227,27.545900513981582,-7.738234105305988,-6.550179344990997,27.65202180285426
1.83,-7.578747542859309,-6.520566725861472,27.312802261846432,-7.623882470695579,-6.520078267692344,27.42031787625893
1.84,-7.4776903660031895,-6.515937973282523,27.07804902299174,-7.518365247716078,-6.5072670792047465,27.186036982318054
1.85,-7.38661874955522,-6.527947218882334,26.843569519046852,-7.422462814641289,-6.511272682341866,26.951133881019754
1.86,-7.306138492745412,-6.556022955233302,26.611198263048276,-7.3368331398227955,-6.53155465814655,26.717468996459967
1.87,-7.23674126853201,-6.599552984394322,26.38267909862397,-7.262018033363582,-6.56752475797389,26.486811116609935
1.8800000000000001,-7.178812309302039,-6.657898065526258,26.15967057049735,-7.198450345982701,-6.618562247506667,26.26084207265417
1.8900000000000001,-7.132638445981153,-6.73040152975328,25.94375243013277,-7.1464618391295724,-6.684025329757182,26.04116296992738
1.9000000000000001,-7.098416132183422,-6.816395082119925,25.736432613165892,-7.106291165152565,-6.763258645383379,25.829301097609832
1.9100000000000001,-7.076259073403246,-6.915201040722728,25.53915415366835,-7.07809163519999,-6.855597150658281,25.626717006685237
1.92,-7.066205189138326,-7.026131348538601,25.353301560987045,-7.061938451291053,-6.960366654754364,25.43481124788128
1.93,-7.068222638910348,-7.1484836746808735,25.18020620090423,-7.057835153978974,-7.076881351208359,25.25493034584262
1.94,-7.0822148589804526,-7.281535086038805,25.02115048253584,-7.065719085234635,-7.204438721569214,25.088371622920405
1.95,-7.108024345420652,-7.4245335064488565,24.877370339940754,-7.085465786774555,-7.342312036047304,24.936386681220153
1.96,-7.145435178653642,-7.576687468848808,24.750055834802268,-7.116892067045315,-7.489741144385931,24.80018292722733
1.97,-7.194174316623358,-7.737154528623627,24.64034962800985,-7.159757930490901,-7.645921549532084,24.68092327967556
1.98,-7.253911559290559,-7.905028738157591,24.54934298859236,-7.213767184898428,-7.809992402463511,24.579723529788115
1.99,-7.324258306613596,-8.07932764554627,24.478069176237234,-7.278566807415678,-7.981023772345448,24.497647197724145
2.0,-7.404765234270727,-8.258979337745137,24.427493977953905,-7.353745159804827,-8.158003704572666,24.435697660870183
2.0100000000000002,-7.494918936144971,-8.44281004175154,24.39850320967279,-7.438829152073538,-8.339825464479139,24.39480738514009
2.02,-7.594137763576355,-8.629532888309477,24.39188706269022,-7.533280491061771,-8.52527561173549,24.375824082067055
2.0300000000000002,-7.701767114421628,-8.817738613788073,24.408321297627772,-7.636491211349493,-8.713023510559218,24.379493697524023
2.04,-7.817074364474416,-9.005888842646097,24.448345300682956,-7.747778762619464,-8.90161308194225,24.406440218668827
2.05,-7.939243805171014,-9.192312832114112,24.512337170076048,-7.866380894266147,-9.089457427777301,24.45714246111902
2.06,-8.067372001669996,-9.375208639917334,24.600486370916894,-7.991450685467654,-9.274837241154522,24.531908043143453
2.07,-8.200463895905058,-9.552649440956836,24.712764336010945,-8.122052108165748,-9.455903888258403,24.63084498429024
2.08,-8.337430185901042,-9.722596033517231,24.848893886383163,-8.257156612477232,-9.630688167418155,24.75383168401949
2.09,-8.47708651281221,-9.882916263494625,25.008318840580195,-8.395641137475241,-9.797115396910929,24.900486174817765
2.1,-8.618154874120972,-10.031411948135222,25.19017473420312,-8.536288064857054,-9.95302763433209,25.070135784956083
2.11,-8.759267888709216,-10.165853882324637,25.393262577337552,-8.677787662411909,-10.096213650003577,25.261788721304843
2.12,-8.898976366646602,-10.28402461191953,25.6160277478226,-8.818743570937768,-10.224446937309681,25.474109488043386
2.13,-9.03576057958121,-10.383768951265008,25.85654547298833,-8.957681728341413,-10.335531463016084,25.705399986845894
2.14,-9.168045656409296,-10.463051240648076,26.112515595038875,-9.093063110844241,-10.427354674658398,25.953588214242867
2.15,-9.294221121579,-10.520017241252445,26.3812684630399,-9.223300639471557,-10.49794670155234,26.216226893908125
2.16,-9.412664775527551,-10.553059651531349,26.659783524881174,-9.346780348912816,-10.545543940406041,26.490504015956187
2.17,-9.521770318686311,-10.560882706619793,26.94472222925476,-9.461886660662483,-10.568653953774545,26.773267236457908
2.18,-9.619978710139348,-10.542565223627841,27.232475711972963,-9.567031365727656,-10.566120186714594,27.061061941975066
2.19,-9.70581193901842,-10.49761530435269,27.519227179866533,-9.660685872864303,-10.537181721778692,27.350184934315074
2.2,-9.77790850894492,-10.426015684190114,27.801027688756985,-9.7414156746828,-10.481524962293552,27.636752328785686
2.21,-9.8350591217081,-10.3282547548193,28.07388326830295,-9.807915902668823,-10.399323642762164,27.916780150803525
2.22,-9.876241119264712,-10.205340554329952,28.333850137765133,-9.85904662127562,-10.291263645406012,28.186275245262415
2.23,-9.900650136585735,-10.058795930326271,28.57713361428558,-9.893866263314726,-10.158550045458494,28.441332648220843
2.24,-9.90772721852325,-9.890633406539322,28.8001865490097,-9.911661644509833,-10.002894577884225,28.678235257569366
2.25,-9.897180070434016,-9.703310282480366,28.99980187540848,-9.91197295413609,-9.826483005496991,28.893550763078366
2.2600000000000002,-9.86899707209973,-9.499665463081618,29.17319459223626,-9.894612343731351,-9.631923167699522,29.08422094973436
2.27,-9.823453232536544,-9.282841316451849,29.318068929319693,-9.859674975057818,-9.422175806213705,29.247638694782182
2.2800000000000002,-9.761107500134358,-9.05619386203716,29.43266732604282,-9.807541680860155,-9.200471916684833,29.38170821175645
2.29,-9.682791484089908,-8.823197053011482,29.515799065865885,-9.738873217108416,-8.970220225184434,29.48488687462114
2.3000000000000003,-9.589590006132166,-8.587345556948534,29.566847787995552,-9.654595824817065,-8.734910601824119,29.556205333987805
2.31,-9.482814417569394,-8.352061508196124,29.585758658857937,-9.555879121093291,-8.498018012363346,29.595267091038735
2.32,-9.363969946856304,-8.120609613683328,29.573007121943988,-9.444107138257678,-8.262912163884218,29.602227978897837
2.33,-9.234718647633015,-7.896024396355464,29.52955218952651,-9.320844014252557,-8.032777007958375,29.577758306752102
2.34,-9.096839635070673,-7.681052167820335,29.456778007582912,-9.187795894182166,-7.810543431084508,29.522990834139208
2.35,-8.952188364550778,-7.478109187624133,29.356427726976428,-9.046770805014551,-7.598837344005176,29.439458588962413
2.36,-8.802656596447193,-7.289256272568668,29.230533720066056,-8.899638217514582,-7.399944134624676,29.329026615583025
2.37,-8.650134553466259,-7.116189074850781,29.081347950760982,-8.748289799697089,-7.21578921394033,29.193821469207986
2.38,-8.496476385946494,-6.960242415604036,28.911275424822993,-8.594602819398785,-7.047933768234071,29.03616221897665
2.39,-8.34346998889386,-6.8224064804715185,28.722813517052852,-8.440407285039726,-6.897583742986339,28.858495793197893
2.4,-8.19281167205075,-6.703352291115836,28.518498670984535,-8.287457602274355,-6.765609703211434,28.663338857757562
2.41,-8.046086016399487,-6.603463812355016,28.300861573129104,-8.137409209847435,-6.652574952503312,28.453227670818816
2.42,-7.904750915440912,-6.522874114902065,28.072391112021666,-7.991800407459561,-6.558769304449956,28.230676652624414
2.43,-7.770127583637316,-6.461503273276227,27.835506935996992,-7.852039279055794,-6.484246014945942,27.998145781990257
2.44,-7.643395123294482,-6.41909599208805,27.592540001558394,-7.719395430101086,-6.428859691584406,27.758016440146385
2.45,-7.525589109291266,-6.395257366426274,27.345720227883806,-7.5949960743381215,-6.392303296746604,27.51257495735196
2.46,-7.417603570779284,-6.38948555403417,27.097170215122873,-7.479825902519554,-6.374142818302524,27.26400290673895
2.47,-7.320195708881096,-6.40120052006259,26.84890392034848,-7.374730095683708,-6.373848548675158,27.014373042663177
2.48,-7.23399268829123,-6.429768340177123,26.602829202957633,-7.28041981655026,-6.390822240275997,26.76564976083957
2.49,-7.1594998457580425,-6.474520824870314,26.360753177761033,-7.197479599795806,-6.424419786179769,26.519693125996714
2.5,-7.097109869281315,-6.534770464067786,26.12438967673252,-7.1263758696198005,-6.473969138124024,26.278265213419896
2.5100000000000002,-7.047112108281762,-6.609820778987487,25.895367519562736,-7.0674662032704605,-6.5387836927190355,26.04303817768223
2.52,-7.009701936265768,-6.698972445869204,25.675239470199536,-7.021008736754265,-6.618171200713066,25.81560311470984
2.5300000000000002,-6.9849895504417105,-6.8015254359483315,25.46549093992433,-6.987171335381607,-6.7114385482714285,25.597479134683397
2.54,-6.973007965321621,-6.916777593527761,25.267548047720123,-6.966040153686004,-6.817892736719049,25.390122080304355
2.5500000000000003,-6.973719960457346,-7.044020049029448,25.08278462431714,-6.957627308447243,-6.936838457086508,25.194932437899823
2.56,-6.987023784761812,-7.182529868194015,24.91252776899425,-6.961877446182155,-7.067572647912609,25.013262056393614
2.57,-7.012757508104908,-7.331560347790879,24.758061663924277,-6.97867306426335,-7.2093763840572915,24.846419383356853
2.58,-7.050701937997269,-7.490329343070711,24.620629342237205,-7.007838381101061,-7.3615046322658015,24.695672761418873
2.59,-7.100582067000857,-7.658006059504037,24.501432119746628,-7.049141843840995,-7.523174120431345,24.562251690140613
2.6,-7.162067068305991,-7.833696726723405,24.401626426109313,-7.1022971464529085,-7.693549770514939,24.44734566927877
2.61,-7.234768893874558,-8.01642961211025,24.32231777216469,-7.166962811042257,-7.8717301301204845,24.352100393476718
2.62,-7.318239559208973,-8.205139826153328,24.26455162719806,-7.2427403921858575,-8.056732240401004,24.277611035204316
2.63,-7.411967273829198,-8.398654622764132,24.229300918390376,-7.329171419198543,-8.247476471254112,24.224912337915974
2.64,-7.515371566002846,-8.595679691775173,24.217450029258305,-7.425733205886671,-8.442771860698109,24.194965356714636
2.65,-7.627797662509905,-8.794787117117632,24.22977524614303,-7.531833710566246,-8.641302584073504,24.188640653046672
2.66,-7.7485103654801994,-8.994406005385715,24.266921518188806,-7.646805685197062,-8.841616323553655,24.206697827961342
2.67,-7.876687774148549,-9.192816578356,24.329375711929963,-7.7699003990388125,-9.042115356164606,24.249761401204317
2.68,-8.011415250938816,-9.388148698952929,24.41743669791285,-7.900281306181108,-9.241051359406121,24.318293211233183
2.69,-8.15168011222927,-9.578385973170853,24.531182793786336,-8.037018003155147,-9.436524767246402,24.412561677496214
2.7,-8.296367480296217,-9.761376329475235,24.67043736176449,-8.17908097429977,-9.626489851080974,24.532608471104542
2.71,-8.444257906078546,-9.93485019185147,24.83473363579347,-8.325337624497653,-9.808766533342894,24.678213437276835
2.72,-8.594027369022175,-10.096447061200044,25.02328036285819,-8.47455022526734,-9.981060033315265,24.848859064356944
2.73,-8.744250218408322,-10.24375105222308,25.234929941930464,-8.625376285556056,-10.140988961603043,25.0436959187521
2.74,-8.89340566490165,-10.374335770674527,25.468151082136664,-8.776371980785527,-10.286122537661116,25.26151086180359
2.75,-9.039888383067906,-10.485818250259285,25.72100852731213,-8.925999251745528,-10.414027177152981,25.500700263952975
2.7600000000000002,-9.182023617708873,-10.575920931708607,25.99115224576662,-9.07263711107842,-10.52232213167758,25.759250686173658
2.77,-9.318087109500844,-10.642540566725945,26.2758183648675,-9.214597563310198,-10.608743102475845,26.03472964164275
2.7800000000000002,-9.446329947021747,-10.683821569656523,26.571844430949277,-9.350146321410838,-10.671212323226758,26.32428848064829
2.79,-9.565008038686404,-10.698230475399393,26.875700510515344,-9.477528480652202,-10.70791294861584,26.624679891682575
2.8000000000000003,-9.672415866351901,-10.684628530788432,27.183537240146382,-9.594998889318411,-10.71736351544937,26.932292622352744
2.81,-9.766923690047642,-10.642337849805097,27.491251271520444,-9.70085652125333,-10.698490794415944,27.243201942344783
2.82,-9.847016918165652,-10.571196541351691,27.794566674448337,-9.793482313806267,-10.65069442536899,27.55323897874874
2.83,-9.91133631594473,-10.471599082754993,28.089130152478514,-9.871378913721607,-10.57390062247498,27.858075176159776
2.84,-9.958717444244115,-10.344517887847662,28.37061717045039,-9.933211100014859,-10.468599853717903,28.153320923833288
2.85,-9.988227249936177,-10.191502968476243,28.634843643233353,-9.977844982704447,-10.335865177519732,28.434633821182967
2.86,-9.999196041922211,-10.014658852812824,28.87787781299418,-10.00438420177978,-10.177348422390397,28.697832203818667
2.87,-9.991243163140172,-9.816597736272687,29.096147451475975,-10.01220118039852,-9.99525289301242,28.93900809263985
2.88,-9.96429463676692,-9.600371966245651,29.286534854905035,-10.000961700844588,-9.7922828117585,29.154633710624847
2.89,-9.91859187520462,-9.369386336414617,29.44645692961852,-9.970641300217467,-9.571571354646483,29.34165574015696
2.9,-9.85469031105863,-9.127298552285184,29.57392291280886,-9.921532341733794,-9.336590896818887,29.49757194286128
2.91,-9.773448487770674,-8.877909916664906,29.6675703450071,-9.854241291701166,-9.091050131687647,29.62048652814466
2.92,-9.676007427391774,-8.625054744297506,29.726675421477413,-9.769676040226917,-8.838783833988533,29.70914144474499
2.93,-9.563761697056606,-8.372493192280919,29.751140342838777,-9.66902388135052,-8.583641537114925,29.762922867366846
2.94,-9.438323389480587,-8.123813648628225,29.74145856981433,-9.553721182568292,-8.329381068179408,29.78184377763745
2.95,-9.301480904425548,-7.8823489258006525,29.698662101782183,-9.425416306319569,-8.079572330212722,29.766505222918187
2.96,-9.155154482961324,-7.651109485841051,29.624254997146778,-9.285927576737674,-7.837515680900683,29.71803986789367
2.97,-9.001350500252082,-7.432735426194411,29.520137820238006,-9.137198328655334,-7.606177872846858,29.638042473035075
2.98,-8.842116479538289,-7.229467751549244,29.38852786201423,-8.981251051920257,-7.388147088127471,29.52849216783009
2.99,-8.679498556368374,-7.04313781089147,29.231879650795726,-8.820142555627699,-7.185607189933207,29.391671375693143
3.0,-8.515502785088579,-6.875173083401865,29.052809371378682,-8.655921827658426,-7.000330074733687,29.230085754135114
3.0100000000000002,-8.352061366576947,-6.726616634055015,28.854026150692345,-8.490591961110729,-6.833684042218625,29.046388811848214
3.02,-8.191004472907851,-6.598157249716229,28.638272167590554,-8.326077153238938,-6.686655430331349,28.843313978229084
3.0300000000000002,-8.034038024577853,-6.490167010566328,28.408272761499337,-8.164195405786158,-6.559880420847961,28.623615965487087
3.04,-7.882727379591338,-6.40274339260359,28.16669678824954,-8.006637197276712,-6.453683860820588,28.390022385040332
3.0500000000000003,-7.738486697425168,-6.335753095131073,27.9161269861389,-7.854950082095519,-6.3681220889834735,28.145195817840346
3.06,-7.602573471772768,-6.2888753348108075,27.659039536246322,-7.710528901027652,-6.303027115738695,27.891705906302718
3.0700000000000003,-7.476087599503402,-6.261642759301265,27.397791734554037,-7.574611086472951,-6.2580499091536455,27.632010594353527
3.08,-7.359974279688672,-6.2534786652135494,27.134616548485223,-7.448276406971238,-6.2327010520824295,27.368445354569747
3.09,-7.255029911204812,-6.26372946814145,26.87162262840747,-7.3324504145696,-6.226387474097306,27.103219097107857
3.1,-7.1619103209608665,-6.291692121590957,26.610798674128578,-7.227910826177102,-6.23844441669097,26.83841542571157
3.11,-7.081140540286363,-6.336636089819912,26.354020864792282,-7.135296058350281,-6.268162153199144,26.57599791979125
3.12,-7.01312548515513,-6.3978199599811765,26.103062322890743,-7.055115333831401,-6.314807335606667,26.317818492939228
3.13,-6.958160940060701,-6.474502913601751,25.85960373008877,-6.987759420079067,-6.377638934336043,26.065627334359462
3.14,-6.916444359482378,-6.565951398425467,25.625244337879472,-6.933511751640922,-6.455919153613936,25.821084071571224
3.15,-6.888085063872067,-6.671441404644277,25.401512747255847,-6.892559252331571,-6.548919563802605,25.58576911764263
3.16,-6.873113485450243,-6.7902567855754885,25.18987693758096,-6.865002501834845,-6.655922905767511,25.3611946833544
3.17,-6.871489171999716,-6.921684063904082,24.99175306695746,-6.850864923931797,-6.776221013825306,25.148814966260108
3.18,-6.883107445481798,-7.065004226229093,24.808512811780542,-6.8501007290375675,-6.9091092936717935,24.950035086469335
3.19,-6.907804474158775,-7.2194818514335966,24.641488759398932,-6.862601432826261,-7.053878214613681,24.766218429472925
3.2,-6.945360707590821,-7.384352072788395,24.49197762731636,-6.888200824855597,-7.209802211006644,24.59869209121315
3.21,-6.995502688987249,-7.558805752108555,24.36124104680323,-6.92667830159167,-7.376126426368006,24.448750120980986
3.22,-7.057903198754703,-7.741973296020556,24.25050355301893,-6.977760536501833,-7.552051699650039,24.317654283656452
3.23,-7.132179783196555,-7.9329075772314,24.160947537896053,-7.0411215002422916,-7.736718213381832,24.20663205030713
3.24,-7.217891793949132,-8.130566427998598,24.093704865819184,-7.116380870750451,-7.9291881574905165,24.116871580727075
3.25,-7.314536047177986,-8.333795302440095,24.04984486453589,-7.20310093758158,-8.12842815852057,24.04951321857133
3.2600000000000002,-7.421541257244561,-8.541310697568118,24.030358458119764,-7.3007821256475856,-8.333291603599893,24.00563751669079
3.27,-7.538261501189527,-8.751685093812783,24.03613822206669,-7.4088573010319445,-8.54250182887819,23.986249270045793
3.2800000000000002,-7.663968999159526,-8.96333433320809,24.06795430684963,-7.52668507760665,-8.754636738213046,23.99225747297665
3.29,-7.797846501525216,-9.174508282797122,24.12642620634147,-7.6535424155663305,-8.96811582759487,24.02445105649001
3.3000000000000003,-7.938979725508107,-9.383285959975133,24.211990562785214,-7.788616830489905,-9.18119045342884,24.083470396265547
3.31,-8.086350346333772,-9.587576353152064,24.32486559712978,-7.930998630906801,-9.39193852286193,24.16977476515406
3.3200000000000003,-8.23883000679332,-9.785125993055953,24.465012712254225,-8.079673652191547,-9.598264811107795,24.283606262162735
3.33,-8.395176008853312,-9.973534659655703,24.63209638377228,-8.233517019698045,-9.797908069895328,24.42495079272707
3.34,-8.554029387531516,-10.150280302027438,24.82544407096163,-8.391288547638505,-9.98845624324753,24.593497169004088
3.35,-8.713915967577606,-10.31275396550992,25.044007651332063,-8.551630524338421,-10.167370962415978,24.78859615364741
3.36,-8.873251180229952,-10.458305514686629,25.28632877517702,-8.713068398499637,-10.332022131426557,25.009220537338486
3.37,-9.030349310236145,-10.584299959665604,25.55051108292966,-8.874015322380403,-10.47973342518232,25.253929545575335
3.38,-9.18343767454667,-10.688183865314379,25.83420167910428,-9.032781020803434,-10.607838600598333,25.52083940682753
3.39,-9.330676269028098,-10.767560800861053,26.134585021608807,-9.187585727453548,-10.71374824198225,25.807603498646507
3.4,-9.47018305021941,-10.820273087495133,26.448392301818586,-9.33657955585634,-10.795025539722266,26.111404907991062
3.41,-9.600064691727953,-10.844486656534123,26.77192819650914,-9.477867580282306,-10.849468913326405,26.42896436735763
3.42,-9.718452573094465,-10.838775632976224,27.101117116176923,-9.609540599195526,-10.875198340578256,26.75656610420812
3.43,-9.823543237816844,-10.8022018269884,27.431569472866943,-9.729711176136206,-10.870741353869715,27.090103407874516
3.44,-9.913641951509653,-10.734382716092844,27.758667461276573,-9.836554211619786,-10.83511389730995,27.42514467091784
3.45,-9.987207985892136,-10.635544841031384,28.077667986673735,-9.928350911229288,-10.767890981240877,27.75701951160749
3.46,-10.04289961919239,-10.506556013680166,28.38381967282369,-10.003534545255262,-10.66926163706008,28.080922829253964
3.47,-10.07961687711499,-10.348933730675485,28.672488381996985,-10.060736150784242,-10.540063477011659,28.392033315055087
3.48,-10.096539668222896,-10.16482675499348,28.939285509910572,-10.098828007977737,-10.38179276808918,28.685641312629496
3.49,-10.093159205175281,-9.956969394228691,29.180192050566497,-10.116962667919562,-10.196587509340532,28.957279775078835
3.5,-10.069300851697895,-9.728609884020099,29.39167134063495,-10.11460531886567,-9.987182695017726,29.202851313684285
3.5100000000000002,-10.025136823077792,-9.483416069548884,29.570764332032486,-10.091557537339662,-9.756839009889834,29.418744156377667
3.52,-9.961187816177409,-9.22536358885556,29.715161801418773,-10.047970858897285,-9.509248219938438,29.60193033634216
3.5300000000000002,-9.8783132505591,-8.958612791913605,29.823249972663817,-9.984349154331266,-9.248420351047642,29.750040557587617
3.54,-9.77769046536292,-8.687381735045255,29.894127704618473,-9.901539451486178,-8.978559144541117,29.86141184911321
3.5500000000000003,-9.660783914135848,-8.415822458508261,29.927595664084087,-9.800711533412422,-8.703933075685853,29.935106142861656
3.56,-9.529305955422858,-8.147907193565985,29.92411979302041,-9.68332731669557,-8.42874935102256,29.97090005280213
3.5700000000000003,-9.385171254364698,-7.887330206842761,29.884772957859628,-9.551101599335933,-8.157037737394981,29.96924816204294
3.58,-9.230447156598387,-7.637428790116444,29.811160187400592,-9.405956218496971,-7.892550011822384,29.931223803065308
3.59,-9.067302158840441,-7.401126696914361,29.705332232959858,-9.249969966509578,-7.6386790090170775,29.85844270657472
3.6,-8.89795515606683,-7.180899561080705,29.56969451433975,-9.085326570525435,-7.398400086864774,29.752974930965877
3.61,-8.724627193203741,-6.978762012205819,29.406915755971315,-8.914263224799697,-7.174235258840004,29.617251571045994
3.62,-8.54949755750431,-6.796273925927847,29.21984125236915,-8.739021649180586,-6.968239311300317,29.45397131985366
3.63,-8.37466543981635,-6.634562827928477,29.011414134251226,-8.561803440205995,-6.782005548648813,29.266011665026127
3.64,-8.202118023287813,-6.4943587858410385,28.784607064788382,-8.384731030034315,-6.61668807726272,29.05634833031466
3.65,-8.033705374008493,-6.376038046730083,28.542365649983438,-8.209815130905689,-6.4730368914977,28.827985456667413
3.66,-7.871122152804654,-6.279671865519274,28.287563927005007,-8.038929047033687,-6.351442020174651,28.583897798928994
3.67,-7.7158958322291955,-6.205077280667953,28.022971536563738,-7.873789912167846,-6.251983029259816,28.326985376503234
3.68,-7.569380847473208,-6.151867133467367,27.75123160552909,-7.715946527782366,-6.1744806059760275,28.060040125374716
3.69,-7.432757956165839,-6.119497260171628,27.4748480356105,-7.566773235696732,-6.118547457339629,27.785723547243247
3.7,-7.307037909937672,-6.107309137648291,27.196180581702638,-7.427469104668589,-6.083636422168412,27.506554021957363
3.71,-7.193068604712117,-6.114567200942415,26.917446279047688,-7.299061501262136,-6.06908395313464,27.22490206271625
